val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0.002840267241738526,33.86872327358373,0.0028585347865660816,24740.357310918906
0.00280588073476402,27.231822035919425,0.0028684627804905177,32059.682694405506
0.0027380341371870897,17.43319177014662,0.002836028978449561,30085.345602621823
0.0028015866912757753,19.460538089428585,0.0028287722480057156,35926.450009143635
0.0029482995333499572,18.913060180938643,0.0028032250904115076,20742.696252812788
0.0026340772694690216,17.964091200448554,0.002836972105585165,23368.696707494186
0.002532894448987699,18.406057779464135,0.0028012872415642113,32989.87637408008
0.002653720486396804,17.71604010378487,0.0027803284564071285,28689.027574108834
0.0026807894961367383,21.801434730196366,0.002829620224976186,31220.200811289902
0.002599024334754843,22.454114041169078,0.0027957918142300035,24898.662370034428
0.0027061346032510687,24.975207002732933,0.0027575249687721163,28021.391790733465
0.002565958501847705,16.923770865315337,0.0027848322003195852,30475.0647517214
0.002500053504146731,20.163098813329075,0.0027635248693621763,26584.441915665964
0.002527456434328674,19.895932356925123,0.002739703652180605,27935.80736891045
0.002531263303935796,21.476422547681167,0.0027911566570716895,24055.732558986856
0.002763768404861074,16.791379300978004,0.0027258450572962985,22248.090080153645
0.002794297058302861,36.82157727317516,0.0027287462517871694,26957.981954189236
0.0025479862918947995,26.32437017582989,0.0027188146681666877,22170.68303244174
0.00275238978216822,18.46861064096956,0.0027406957621165253,21255.323389433262
0.002580521005184263,18.817973590448766,0.002712505792062414,19914.891850834218
0.0025283025983472026,16.67375299801863,0.0027700722757411206,29772.047662579294
0.0026799635704281167,20.825014021218895,0.002730080542991222,31233.64339675981
0.002526563489306862,21.979943846675607,0.002694165304650442,27251.865471332614
0.0026289153728002064,27.306790163094096,0.0027266405709719253,19441.8433757182
0.0026022032756779757,29.826617213938107,0.0027248407840034213,27761.56581463804
0.002674755442810932,22.61169137439875,0.0027159406761559893,25975.244841607044
0.002812574619958824,24.6652298562018,0.00272143644318616,25026.80785397158
0.0027030396399717865,20.15090201017483,0.002684160494387655,37788.1274279661
0.002622461661691646,25.69340710284471,0.0027348342479159267,20903.17576359946
0.0025506566265468657,17.739642655634942,0.0027274677626851758,29644.96599164491
0.0025424560002867695,20.219056999775315,0.0027074743450887628,25259.050534759004
0.0026039176986847254,17.226792122220626,0.0027016811584264547,20323.65701560767
0.0027246836969116585,17.02082898255179,0.0026979560028382783,22515.791585992327
0.00250626675506867,18.4746730725992,0.0026704380488559855,26369.974091554028
0.002563697541525209,19.978020493965836,0.002690702839801877,24020.28113003178
0.0025137242972419855,19.746717428486882,0.002665936507253071,26161.416478546143
0.002586699637361733,17.039145653535897,0.0026899925794263008,27684.448934919972
0.00257654991515632,25.082323961821803,0.0026931342344920515,29359.02807874104
0.0025622681253721366,20.782260703550207,0.0026743824919843572,26982.11864746249
0.002513180042743913,16.32345371197306,0.002671172038446796,27862.557919222298
0.00249353777928455,16.20870650519442,0.002698219891890126,30826.89712680804
0.0026412321312070507,16.497909241899425,0.0026630101926561635,21028.017177912825
0.0025546766774475114,20.73697145064876,0.0026678089706574457,27613.838618483333
0.002520504632035802,18.86466430820965,0.002645001740400064,20389.433852906568
0.002638884592001688,16.94159277790923,0.0026395799306742217,19669.886964793575
0.002548918818126033,25.981234646088666,0.0026512067071714643,26270.410832972382
0.002497412745570309,19.101825478757256,0.0026443151526658213,25935.691992584747
0.0024613512884633934,17.379224546770818,0.00266081131104443,21904.760614694886
0.0025306021708487547,18.342686954684613,0.002635546618756854,25093.3492324189
0.0025010370885220697,16.273416725099853,0.0026635451954868383,20081.508665960537
0.0027845903194406497,31.051985061567056,0.002640671349556769,27644.568643125112
0.0025508474321571445,22.987151506320984,0.002644724021902529,18217.487914790785
0.0024882637737630112,17.86237039541524,0.002630033995040645,32952.18376973168
0.0024095296382109195,19.60011235607314,0.002640878217484234,25523.7112598158
0.0024860134117238243,16.197206683514356,0.002650626392182657,28104.29519433568
0.002488557480342667,19.880215142257416,0.0026153648081788067,23870.460059467896
0.002466143906154792,21.493749285112003,0.002631523839371689,25334.19419962841
0.00242148518531193,20.9562431914028,0.0026488519513000876,24974.636245192964
0.0024913035843109562,22.468088473636264,0.002633394513689613,25740.207094564146
0.002552197263324705,28.613116271698075,0.002639183111078406,24450.229131199463
0.0024357785172712605,16.001585036133125,0.0026386288893172297,18987.54634983412
0.0025034344887988197,16.119948968176363,0.002620634481152993,19425.600063764927
0.002606222547882818,19.330922658768287,0.00260515606422293,24273.776842263174
0.002448360994697613,22.186491439152498,0.0026257117285819376,17393.969712830884
0.002499923997039124,17.801831806839893,0.0025957855141200757,28511.35980130005
0.002427720587465979,21.63571150811595,0.002609248209649981,18885.887583873166
0.0024013707077892013,18.562200644328847,0.0026277001444250346,24024.13373316697
0.002497448205258362,20.412310239894836,0.0026250581391850263,21077.668326950592
0.0024507002441744035,20.16927945154185,0.0026075301014392054,25537.788643083994
0.0023853826686107867,17.93788757422283,0.0026393489900471295,22004.003726010855
0.002556389720229418,19.698634297191944,0.002604652060132663,29331.53656206034
0.002461182632289616,25.369939887431716,0.0026128867259406943,23822.37596848517
0.002641042394582709,23.618984423443713,0.0026223210860359465,24114.549977405095
0.0025473390969239502,17.380498023143463,0.0026229875830901883,25430.154256494036
0.0024701453802824635,20.993607484283054,0.002603688808410602,19815.710383298196
0.0024749963199552196,16.487883491810305,0.002605945904344573,31001.399607166353
0.0024271156234250122,18.439475057057674,0.0026293063977954247,24762.61748134445
0.002460016330325818,20.947952912828303,0.0025917478404876033,21971.478380887307
0.0026153491146785894,28.527881024122852,0.002597108892465042,28471.68221159285
0.002572650368777906,20.357704069436668,0.002596124542119392,23224.603646451273
0.002378140019544982,16.57023145484434,0.002591146821755979,22436.72668663801
0.0024290269487333943,20.90542586848791,0.0026001288141992134,23703.240284050633
0.0024283162257119364,16.977079268899246,0.002618064499886359,24909.44072155141
0.002504445561554982,16.882745845765257,0.0025597559744334323,21600.169563458458
0.002418281359042599,17.19825719132215,0.002596060480101634,23956.53428774714
0.002501759508739592,16.923859368253183,0.0025864577800098617,24793.821427183506
0.0024408600221275515,22.28205880407809,0.0025774074620804038,20538.299004275177
0.002559358243301396,23.721628542118022,0.002609212557422155,24192.804947850113
0.0024174017063162473,15.915656057911852,0.0025643560429877144,20831.677411677472
0.0024964039251064657,16.363257479238634,0.0025752537137812984,24649.90689130699
0.0023895167508629417,17.003208439883352,0.0025929908933338976,25167.346765347756
0.0024602610706459436,20.696781148640845,0.0025741599707280174,21937.750789248967
0.002480074139024612,16.24606203603867,0.0025727521221200794,22807.91576372412
0.0024098653817946777,20.36069406641786,0.0025950622587638385,18611.38764478651
0.002388399509128882,16.400202665353497,0.0025754716042113504,22996.29143168433
0.0023814972614567814,18.303189432100037,0.0025616187376554236,22513.29665148305
0.0024513033611321664,23.719253750877087,0.002543338548297347,20532.455712783038
0.002464711244737581,24.152642188770912,0.0025679997572580636,23752.989702050418
0.0024389312339223594,16.669629251435975,0.0025639168102357347,25783.592816682718
0.0024570924700369487,16.164691454340684,0.0025712046434439844,25433.397469478285
0.0024294132662453427,17.452726329813274,0.0025257579127042477,21006.864715431344
0.002450420285376378,19.62966766945807,0.002570608244640595,19853.055300872027
0.0024712805553629112,15.787126801007817,0.002542777099662413,24192.245964371505
0.0025299733653089992,27.51771048714998,0.002563819151561139,25133.919474270577
0.0024707627310333797,18.504655936076894,0.00255598351315169,26651.67009461044
0.0023748662471196644,19.6944032683777,0.002551250320306774,19580.587590075476
0.0023647277043763655,17.912715671607952,0.002575212027372445,21034.403787463947
0.0024390879935874653,23.06663381287249,0.0025698866131636552,22705.159879850227
0.002443500387465586,23.732109525822736,0.0025388775025573323,21973.11014749999
0.0024887448341937633,17.99886733400791,0.0025292712939366446,23100.35985911017
0.0024299953763725133,23.965884529839446,0.0025370680991623363,20613.710828878113
0.002432353666487957,16.49463888918526,0.0025408101696836748,21158.528752629427
0.0024509783540936163,19.157218957621517,0.0025503104800453126,26856.723858365076
0.0023539139497737883,16.908005456997987,0.002549007841275405,24049.144837625794
0.0024303853539342974,20.064995944653194,0.0025441947536764004,20742.274293266684
0.002412162866002873,16.837161463759553,0.0025395773292471798,21672.556372068244
0.0023684894401522637,16.39976660328843,0.002547929887959765,23390.020904263773
0.0024190274250375197,16.047848154769152,0.0025385323511910134,25580.021061122312
0.0024990720451740036,16.386495060663297,0.0025365541316884556,25157.56965173133
0.002403508824509375,17.35023342122762,0.002524216601782936,21380.96107218235
0.0025608109491027336,21.881404003937632,0.0025484656610099948,20324.50910599841
0.0024641889577209568,19.877893712649307,0.0025620030977337037,23600.12494567121
0.002341384275225027,18.052805314640153,0.002525933333025393,25334.52533182849
0.0024303272665791922,17.9986695189096,0.002527565283858675,18135.416951683692
0.002387196675498412,16.58808403701586,0.0025537572306407203,24484.774662119202
0.0023571696027079093,18.828893347693594,0.002536503414576084,21568.752527409957
0.002372211659959204,15.903806132338653,0.0025566464272343504,18586.470236809422
0.0025671191488399834,23.54404805435926,0.0025228006311266097,19767.54700725646
0.002558456404627825,17.64177701405817,0.002498523858012789,26523.835666295974
0.002508593264699059,20.888669040944706,0.0025238118006895155,26291.031551633932
0.002536084651970963,20.301209589509547,0.0025264180418167075,18185.919862502535
0.0024434364996946257,15.934014921016741,0.002509833112864171,26199.180526208394
0.0024127480095123112,19.104092536671303,0.0025295355607266143,27567.84560254889
0.0023251010983665224,15.738193261899188,0.0025454914274672833,23658.487813757944
0.0024035249143637776,17.009953849419837,0.00251044667092294,23519.127772974047
0.0023519332612838336,19.02908809632446,0.002516308696687979,22455.504901350636
0.002406339915253816,16.798371341970096,0.002522483239834339,26126.94895966016
0.002485693032568402,19.488331537320253,0.002538722464278088,20125.072438289837
0.0024880198947367063,16.989009209954034,0.002535238646949499,22090.041798704246
0.00239756459592911,16.177351086182583,0.0025040216386255066,16691.705278124016
0.0023423686293181233,16.922578277195633,0.002521098175196577,21649.11602217309
0.0024012951958436125,20.767157360949675,0.0025242792295481443,19535.89217136551
0.0024225831457957204,25.459163018547784,0.002515366472398578,20330.169009931145
0.0023647489709717373,16.570452844575623,0.002511295058117327,24607.903556915026
0.002553505081429618,20.525620002060133,0.002506265251218515,23965.90840121822
0.002474471432896652,23.169944768086804,0.002504479402328952,25182.56976101633
0.00231538032083401,17.580473912099333,0.0025274631556249775,25674.90985912879
0.002362739379759543,16.985329782441834,0.0025138026264701356,26403.17387111289
0.002365082833954255,16.10348459258484,0.0025161027695225963,27031.61269081607
0.0024408244481190543,18.06103750488752,0.002499734331616911,21912.49500079449
0.0023446510136510535,16.897357989705927,0.0025105995348954605,18583.354017538037
0.002521098981632978,19.49786776074407,0.0024866816160284866,21080.71219755942
0.002295206468504468,16.177034172116944,0.0024971896716851297,21359.036428793697
0.002338262480757843,16.351294461130177,0.0025166746276604423,20899.90305073599
0.0023496651682035474,15.782413306150461,0.0024972842655823393,26288.06881951801
0.002408504013838797,16.54560421058635,0.0024694872798429707,20025.568283634508
0.0023026412220044506,16.989589808839145,0.002504303930264156,22447.665620362623
0.0023482445732793344,15.872959789089801,0.002508642862882402,27434.338866614908
0.002402821851410642,18.239296729276603,0.002500057090736799,19777.00165938426
0.0023671026972474428,15.935131401513107,0.002484595959500994,21415.928191969015
0.0024227074683813863,16.747006732577837,0.0024972461463283685,21349.169826934816
0.0023285720250772785,17.28553502296114,0.002485278876466771,23280.232324790824
0.002351759612718286,17.11469867971072,0.0024611378046920742,22836.272176760656
0.002429099031065646,15.976950417447519,0.002500450899066814,24768.643281997938
0.002417618445908426,16.904300420020725,0.002499249496197296,21768.29074369993
0.0023179237412379763,19.058700399717512,0.0024900247391187033,19092.484755980153
0.0023441930088408504,18.854264830562325,0.0024810978613036164,19488.959131432486
0.0023678929154739587,15.958751099888035,0.002492019888960709,24774.631011638317
0.0023047370096347785,17.045597753058974,0.0024639502935806068,20518.129418809534
0.0023893105054087456,20.45757064230951,0.0024885465499581926,23846.873060682654
0.002373819320838525,16.72820434472248,0.002507619937471414,19551.41153093267
0.0023751036565664648,16.490240886462686,0.0024905079612350567,19645.602320205173
0.0023318980431428376,20.79958650446796,0.002501348065717493,17206.27976567388
0.002359222959497211,16.72647669382757,0.0024938103173370078,22383.287907716396
0.0025400308698205073,28.70040872470885,0.0024764205160850692,26038.783217899647
0.0023394254704214306,19.84383533056107,0.002486154813635147,19078.556457428494
0.0025052365973821642,25.075345537043475,0.0024881788105467115,23653.141912151532
0.0023487788453880115,17.118850021558433,0.0024764003269058667,23572.577187641466
0.0023851239422915606,17.60616106852161,0.0025006407741141523,23075.211577511804
0.0023472834220467313,15.72676927816592,0.00245804637304302,22848.726883521904
0.0025248537540368756,15.850091875365584,0.002469966827023585,27128.86956667108
0.0025039210689318746,20.63732471809289,0.002444692101676838,23272.23130942807
0.0023722241681720345,16.503917762736734,0.002478969207980623,21547.971010262183
0.0023481471010347336,16.555516000272068,0.002474251274398323,21925.877400546575
0.002430204980812756,16.96113393729634,0.002460736495269052,19461.77315564301
0.00243553911709253,22.638905915012703,0.00246997358880432,27932.706601407586
0.002434212060831966,17.62118406712549,0.002465658100921724,27302.44053764602
0.0022953159402059943,18.040866503678743,0.0024675995055270395,24248.53049304096
0.002400805645174608,16.510832818430924,0.002486145836727346,23182.05687363447
0.0023977314145962655,18.111694120196265,0.0024751464083033092,18460.534851496293
0.0023195603646931733,17.844671283712117,0.002454876803777228,25561.927142438726
0.002316456553849432,23.794127167650238,0.002492349301259649,23355.899707714274
0.0023413973370839895,15.814101486402183,0.0024525407869684496,19610.22996390236
0.002351884933064062,16.699754298192982,0.0024656053688692846,20088.619749137233
0.0023996729019473864,16.100276814634817,0.002435271175862369,22160.21622773898
0.0023584232490825776,18.093332874131388,0.0024545443374979293,19762.7709652816
0.002332909407984743,20.789487613197466,0.002451034507477435,18444.156730116763
0.002409377928995611,20.70956303221401,0.0024737181233526286,22041.18110944069
0.0025663865002346223,21.06066560622659,0.0024535712833689935,21580.455522962668
0.0023832720073519377,16.30849097872148,0.002457613622990705,24877.030043655654
0.002369332091360901,15.785873378763469,0.0024584200248216927,17104.13559856764
0.0025753756364984655,17.44743639889597,0.0024389506772602514,27847.754827521632
0.002439409071833355,29.26512171492785,0.002438954986821292,19948.959855612804
0.0024327659227700955,19.96144754169533,0.002461621803310463,22623.75278482521
0.0024292906650502455,16.688450163618153,0.002453784028825871,22312.278164781215
0.0023758591872168307,19.26773254669111,0.0024413883955517815,21908.904623212395
0.0027540509605775455,23.549996319650685,0.002443251085388711,19452.4754534819
0.002405142357122814,16.14659073052492,0.0024570557114873396,24405.632662010063
0.0024076172157853916,17.0182665552762,0.0024491091407204076,24376.967286823336
0.002543360237295531,16.222818619794282,0.002449708197581566,19245.4365824947
0.0023285777997560705,17.92284020666598,0.0024463932808109763,23011.84529977391
0.0023360177677048126,19.044049912675792,0.0024434650063956693,21961.03918185787
0.002557024787656561,25.867401123046875,0.0024345993038456318,18885.80001420645
0.002379618162543041,22.10541265237607,0.002427858636540882,25696.081211026984
0.0026929560680047713,19.562759708316282,0.0024347392722522303,22170.95108893443
0.0024577200797010587,21.917389538723278,0.0024186734237660796,19504.69574842214
0.002311728121401565,19.889473834197133,0.002431885342666153,17265.47221115759
0.002411054258155792,23.58033126791829,0.0024302566027489757,20914.183534560383
0.002329621499926235,17.987952543714666,0.0024128002102597286,21941.975859514914
0.0025194769929902947,19.20191760908975,0.0024389055269312555,24477.79428917345
0.0023307376559153392,15.7029715785637,0.002423403219556657,19341.44370165033
0.0024108014352006747,24.496567601103404,0.0024163876126630833,22678.445934754713
0.002410028348880363,23.725982072727234,0.0024297517754011235,22539.760171875
0.002382379148519361,16.982527877493812,0.0024234220005129857,22359.10296196165
0.0024500872417901353,16.54045004954988,0.00242493705268381,22046.219217469814
0.0023935781372830768,16.56761926489195,0.002441776592410722,22255.32928430305
0.0024519314633916997,18.28900838817606,0.0024009101703068463,24440.80723120712
0.0023259888301366475,17.069025853605687,0.0024079931598724956,22463.473871914623
0.0023497631138904083,16.358078037252156,0.0024144462174341334,23509.77903705558
0.0023572829852460055,17.243408644413886,0.0024313399002145407,23736.059830269507
0.0023551219038828097,18.15601814681889,0.002428428946631187,17006.316252206834
0.002376482959664343,19.298814910849448,0.0024423116982077897,19066.49986974451
0.002409891754503728,22.750830966586626,0.002417822703245585,24771.02301395507
0.0023162810378504445,16.64190538989854,0.0024027450139618525,21453.64879016941
0.0024508950659636515,15.87008352696436,0.0024226506469234572,20844.545064704507
0.002471934330043955,26.30480051898711,0.002395345325881647,22456.843412745846
0.0023482414608902674,19.586335214060806,0.0024074915667395974,18180.21732352357
0.0023680429182621077,15.577001895267124,0.0024122449904995956,18896.304396848518
0.0024215797456771443,16.16671570530281,0.002400747950362452,21707.15111520127
0.0023749627994138814,15.892394877338164,0.002426525056520003,25798.153829757433
0.0024987756032831872,16.393009808498668,0.002396414871595926,17002.194099114888
0.002402103979470912,16.04962698536851,0.0023865380965615228,18143.535428008516
0.002387003286605208,15.866594701928774,0.0024119990493597114,21549.623655578354
0.002435250416670981,15.78090111700612,0.0024077407413998905,19702.638188327594
0.002330272734418971,16.2134332485248,0.0024035600964611363,22508.63332125699
0.0024423658959136603,19.124388437344667,0.0024086733687732178,23805.30305635769
0.0025774779350073063,18.108589770554882,0.002413312388773439,20743.613010371322
0.0024796494098432878,23.625327235322377,0.0024116919700182594,21976.83776869098
0.0023241380150585524,18.72640542076915,0.0024031087891909025,23791.97612601458
0.0023711754899749717,17.18514767526661,0.002406532863565421,17946.70670217766
0.0023284423234453543,16.394236204250305,0.0023993734388091303,18646.49753844232
0.00238598847658802,17.585063105683705,0.002405463373730496,22972.367819238953
0.002376148173140223,19.99885106515762,0.002420459158339743,20610.49662379171
0.0023475987148401747,15.907058549111177,0.0023994448882669714,24779.25285286105
0.0023860674780005814,21.69867437112607,0.0023872237336521936,20783.20825427841
0.0024163780200048553,22.68682455342349,0.002407942006774878,20649.75789826513
0.002433462629865635,21.902250814560446,0.0023946890368805093,17792.89279834657
0.002367175358364354,16.48983786712882,0.002397067204117775,19143.883313491562
0.0024156617916459675,15.959096045604403,0.002395930234784797,20878.39648444224
0.0024918410741510996,16.628312098642855,0.002385671819228742,16889.64292471443
0.0025475141023714237,20.343345877443916,0.002396631839227373,22119.04854970098
0.0024756530639751407,21.8495516985425,0.0023911827859484543,18504.558831634004
0.002385755409522504,16.92018329943973,0.0023863782758145767,24690.525563834755
0.0024227571660523474,21.950719441117236,0.0024081319772275324,18957.9516636059
0.0024530084433804977,17.25316190842185,0.0023845364427730695,17914.181514783697
0.002443697058732183,19.045059071714896,0.0023995022168540854,20835.590141165263
0.002331336001341248,16.507280653730458,0.002404117549343382,26024.895547307937
0.0023983210962083773,17.762095929417942,0.002384129734488867,24899.55846674127
0.002450666706386599,15.789894819872545,0.002394147992481367,22436.536015314134
0.0023746922849210645,15.885013609741526,0.0024155900541819255,24363.825088685116
0.002371356048044248,17.602199078832005,0.002388677759159167,22449.524376637088
0.0023683382498679785,20.038371642634925,0.0023783048498681038,21441.25763724867
0.0024307824666480174,19.761811263763505,0.002392194498867049,20292.858058825477
0.002373262959745519,16.292957536359065,0.0023760115118476293,19792.772981945232
0.002367687454102393,17.376625821032682,0.0023930255616304735,21327.433735170525
0.0024339873648959675,16.47610924237798,0.0023761789197954586,26843.826998907574
0.002430801210412636,19.152040094213806,0.002376307803000939,19629.521314303125
0.002333569317663467,16.681754580500193,0.0023650176510277947,22531.03166022246
0.002298886194025528,16.8057801116708,0.0023841575229130055,19129.704342293433
0.002391089160943399,15.671960565915144,0.002393576507756518,19236.08290893141
0.002309021127594582,16.8508727752764,0.0023958497305984717,18834.405704437
0.0024097093774824566,20.096056871978053,0.0024014897523605724,23295.153666545288
0.0024365091188822737,19.19537483941007,0.0023960856973998627,25190.847544247903
0.0024175199591446963,20.674413293676697,0.0024010123650275044,15148.378490578345
0.002433092390835898,15.898364334302574,0.0023695936567955096,17966.91306389993
0.0023966486102501576,15.819091267328336,0.0023597755969138974,15525.491393339125
0.002366479993785868,18.230369121678997,0.002389136575351832,18946.07180794564
0.0024753599774791526,23.37200766418771,0.002368865640960255,15467.28651012149
0.002432005609215685,17.99598263836152,0.0023831975850576565,22092.14497226754
0.0023535309840654497,16.868095927495883,0.002361698029531261,18638.62542213983
0.002276862291547357,15.581460447728174,0.002359388656787953,20185.668266059747
0.002309223396971745,18.206504880615864,0.0023823208620424494,25045.683128485987
0.0023076388024866274,17.40447797505592,0.0023681894158155232,30756.19669409878
0.002295497597786562,17.946759118518976,0.0023726888161657725,21396.18786950089
0.0023731264647259198,18.103268356127113,0.002367075873949265,25288.113100562143
0.0022875892470056876,15.569578474775378,0.002387093794263773,21941.177082097456
0.002319108712149348,15.875017882006334,0.0023602248487078537,22519.195407962605
0.002331970148818007,15.703055418548976,0.0023830378743172702,19933.034849846532
0.0023743225103555424,15.985913328156066,0.0023708305978926564,18673.15871234338
0.002369433109933429,18.279056196041157,0.002359028147786098,21332.656997417904
0.0023814099266224933,15.962525997799283,0.002355594357538779,19289.47304410178
0.002290452528232589,15.466791295147187,0.0023525395989733733,20435.446979475637
0.002458330488028747,21.679516544685267,0.002380626447183096,21938.288608202143
0.0022908283510080186,17.785483299000404,0.002354993459121403,18038.611456733317
0.002294330851110249,16.644295891023848,0.002355892720490189,18933.439774000264
0.0024624908663772984,16.696211277978893,0.0023512179747350137,17357.14620634383
0.0024080998605418864,17.951100003749975,0.0023800437340860143,22521.95507449496
0.002363901917528179,20.88440509197951,0.0023653802858128892,19015.452478945976
0.0023041052928141734,16.732824933559545,0.00235665340083888,17957.95595458157
0.0023189710050936225,19.03529463819489,0.0023709259388210663,20438.863559937818
0.0023620113757963274,19.946292568295046,0.002344270606477887,20610.43667914077
0.0023906430131384678,18.86853322516983,0.00234568262621129,21478.070073346673
0.0024306645478028564,16.471159736417558,0.0023526010011654286,20322.127285367285
0.0025072900343753378,16.085795856073766,0.0023418297872452414,23109.057785280907
0.0022678126079439735,16.752153455444965,0.0023422149235414248,21898.180054488876
0.0023417885362584825,15.647759582205726,0.002369571234841468,19036.95461912252
0.0023754189733013625,17.263888410553527,0.0023668128845550245,20484.566464645126
0.00231043036588992,16.204391312783052,0.0023301218846591854,19855.77994669381
0.002390093462192154,16.803599762119795,0.0023573300875091956,21247.294760419427
0.0024341738215410617,21.309582477363644,0.002349264278439647,23117.162177151953
0.002415436518122382,18.63527224425485,0.0023467424811826924,20188.091852993464
0.002357617787930607,18.05375159981931,0.002385918115092031,23916.31645065049
0.0023530942440550093,19.226912515635355,0.002329458270758643,20354.45649118611
0.002376852425385104,15.605247629945259,0.002352184186326498,22558.080353158726
0.0024295355520117788,16.290832411660634,0.0023525499955009102,16956.987005937997
0.0023147868337277276,15.767284422729807,0.002334675213385184,20405.3936136366
0.0023880530637150252,18.312668562548325,0.0023682643227847452,20488.03892183
0.00236413276941063,16.26578709521453,0.0023201355583713215,25471.565701493084
0.0022525152857092168,16.497733530471134,0.002343017317196828,21717.53785442624
0.0023488767252358724,15.582673693070987,0.002336619068726392,18555.335257858016
0.002396957522646014,16.125449957761788,0.002319291249485844,18776.92502243404
0.0023100619428194965,15.829583714737684,0.0023415124987772964,19196.0920919955
0.0022807534153221278,16.250256300585434,0.0023337915265869537,19437.152531665866
0.002333097031177201,19.60127437267941,0.0023454856939171837,20224.848419739803
0.0024114901308870482,18.666406302954666,0.002329534984430519,23520.81816626804
0.002308762953724415,20.02130458410111,0.0023425337748002196,17600.00014559445
0.0022906568392172724,15.75624960676257,0.002354317423777055,22515.43697297746
0.0023995799372801053,15.721922695483524,0.002324633433467756,20399.41577937265
0.0023607894745930683,16.19022658183826,0.0023365571836356895,15104.923628267967
0.0024276442064455972,21.60712978588585,0.0023279736550303838,18997.125136652543
0.0022669469154796592,15.499857066529575,0.002338484072110663,18711.74246709455
0.002359478901425295,18.484941158932095,0.002339008715603564,20059.937864731095
0.0022568591214371676,15.592417817495782,0.0023275134214279006,21122.774436707576
0.0022804945680985566,18.02445369514524,0.002344363553891495,20867.687787850333
0.0023591830143776834,20.154087601100265,0.002331462444516562,21984.1234409309
0.0023695194769344247,20.428628847960642,0.0023564184955242326,23625.6044335728
0.0023080602265501773,16.525965521452054,0.0023260823076559326,17139.471363512977
0.002303412711429757,19.741672800255312,0.0023276585316822185,21309.56298636123
0.00228432972213986,16.195202633776823,0.0023044092151951992,22126.51601480775
0.0023336582469986153,17.886011153076485,0.002341124887278272,21317.074462012857
0.0023333057431997326,20.260689870250868,0.0023458665123177787,22225.4524541057
0.002273699431500582,17.250350760923254,0.0023380501546218235,21672.908570399915
0.002272440024213458,15.9954663793961,0.002324814005612822,21220.696348664624
0.002416602402906338,18.74293123358013,0.0023304780071632843,19209.67529762087
0.0023094888705913466,15.521477829214847,0.0023331426534233457,23139.61267675859
0.002246831386328548,15.567884651125244,0.0023406348349368673,26260.262151681673
0.002300745932083663,17.061711460888233,0.0023293372111994836,17136.376048728813
0.0023432647298236202,15.762811199864876,0.002323548843989433,20173.489391446907
0.0024973224270322713,18.60729541631468,0.0023291765835957,20262.54487981945
0.0023566709866072112,15.832536398291895,0.0023141894972235973,15949.55547863123
